month_year,Lat,Lon,cv,mean,median,std,value
Apr 2024,-48.199,-52.692,0.23146863683671157,0.04573590494791667,0.012701515299479167,0.10117680338541667,syncoccus
Apr 2024,-48.115,-52.572,0.20764093241809833,0.05915949869791667,0.026830013020833335,0.117400234375,syncoccus
Apr 2024,-48.014,-52.436,0.12695224602777835,0.06360760416666666,0.06835755859375,0.07717576171875,syncoccus
Apr 2024,-47.933,-52.353,0.17927310065289823,0.0691101953125,0.03430822591145833,0.11841010416666667,syncoccus
Apr 2024,-47.86,-52.236,0.22075207030505506,0.11297576822916666,0.08547646484375,0.23835354166666667,syncoccus
Apr 2024,-47.749,-52.086,0.1442383826923595,0.11488970052083333,0.09860133463541666,0.15837748697916668,syncoccus
Apr 2024,-47.707,-51.955,0.09222062731315865,0.0981550390625,0.0988188671875,0.086511171875,syncoccus
Apr 2024,-47.603,-51.814,0.12188912903995122,0.092520625,0.12076908854166667,0.10777921875,syncoccus
Apr 2024,-47.565,-51.774,0.12481060662757061,0.10222009765625,0.11847071614583334,0.12193244791666667,syncoccus
Apr 2024,-47.503,-51.705,0.12481060662757061,0.10222009765625,0.11847071614583334,0.12193244791666667,syncoccus
Apr 2024,-47.432,-51.599,0.20196061555839612,0.07076909505208333,0.026833411458333335,0.13659721354166668,syncoccus
Apr 2024,-47.321,-51.435,0.21495371936452437,0.07091945963541667,0.020169871419270832,0.14569407552083333,syncoccus
Apr 2024,-47.247,-51.324,0.20908893605429144,0.14696541666666665,0.082467265625,0.293682265625,syncoccus
Apr 2024,-47.156,-51.195,0.23384311383459713,0.3252039583333333,0.07676790364583333,0.726795,syncoccus
Apr 2024,-47.093,-51.106,0.2390632312425223,0.03318018880208334,0.013308568522135416,0.0758094140625,syncoccus
Apr 2024,-46.932,-50.87,0.1773907670232012,0.18690796875,0.18296587239583334,0.31687671875,syncoccus
Apr 2024,-46.876,-50.799,0.18886388424053557,0.4519052604166667,0.36963505208333336,0.8156950520833334,syncoccus
Apr 2024,-46.742,-50.664,0.2374535622019524,0.147685625,0.07203177734375,0.335157109375,syncoccus
Apr 2024,-46.634,-50.555,0.44742203489108884,0.11453385416666667,0.018533160807291667,0.489759375,syncoccus
Apr 2024,-46.516,-50.426,0.3434533057525493,0.06345889973958334,0.007982034505208334,0.20830119791666668,syncoccus
Apr 2024,-46.394,-50.29,0.32315628345941266,0.13526278645833334,0.017472962239583334,0.41775575520833336,syncoccus
Apr 2024,-46.302,-50.191,0.29448464147475373,0.11495983072916667,0.0141491845703125,0.32354916666666667,syncoccus
Apr 2024,-46.199,-50.079,0.3352778085450538,0.05994250651041667,0.019548733723958333,0.19207516927083335,syncoccus
Apr 2024,-46.094,-49.958,0.27696061555839613,0.04234202473958333,0.016910514322916667,0.112078203125,syncoccus
Apr 2024,-46.018,-49.872,0.3691598388260405,0.2123593359375,0.013833439127604166,0.74923375,syncoccus
Apr 2024,-45.931,-49.792,0.2847443289257963,0.06585977213541666,0.021593375651041666,0.1792283984375,syncoccus
Apr 2024,-45.833,-49.701,0.018490329387804386,0.012728609212239584,0.01213470458984375,0.0022493503824869794,syncoccus
Apr 2024,-45.711,-49.562,0.29830935481521176,0.11093723958333333,0.028215452473958333,0.3162829166666667,syncoccus
Apr 2024,-45.606,-49.443,0.2757593945798371,0.20608337239583333,0.02290380859375,0.54313125,syncoccus
Apr 2024,-45.47,-49.118,0.0,0.010043628743489583,0.010043628743489583,0.0,syncoccus
Apr 2024,-45.456,-48.101,0.36239244342396876,0.1723888671875,0.04547037760416667,0.5970626041666667,syncoccus
Apr 2024,-45.345,-48.956,0.02735336919134618,0.019817897135416665,0.019817897135416665,0.005180836588541667,syncoccus
Apr 2024,-45.297,-48.896,0.0,0.0170968505859375,0.0170968505859375,0.0,syncoccus
Apr 2024,-45.231,-48.812,0.0,0.0170968505859375,0.0170968505859375,0.0,syncoccus
Apr 2024,-45.118,-48.662,0.30742266354137665,0.16983484375,0.030727014973958335,0.4989927083333333,syncoccus
Apr 2024,-45.024,-48.541,0.10735426040291494,0.03173563802083333,0.034538850911458335,0.032561022135416666,syncoccus
Apr 2024,-44.921,-48.404,0.2963237678703823,0.22344122395833332,0.030239147135416665,0.6327925,syncoccus
Apr 2024,-44.806,-48.263,0.24554920585502926,0.14859209635416668,0.049987255859375,0.34871109375,syncoccus
Apr 2024,-44.696,-48.116,0.20082641319087918,0.18700201822916668,0.13578268229166668,0.35892080729166664,syncoccus
Apr 2024,-44.593,-47.984,0.15183744251092904,0.292321484375,0.25108692708333336,0.42420046875,syncoccus
Apr 2024,-44.489,-47.851,0.22319627260272196,0.221416171875,0.14183576822916666,0.47231072916666667,syncoccus
Apr 2024,-44.393,-47.729,0.22135492597393397,0.16009083333333332,0.07435467447916666,0.33867815104166665,syncoccus
Apr 2024,-44.282,-47.589,0.15760239016830865,0.2859424479166667,0.31838263020833335,0.43069809895833333,syncoccus
Apr 2024,-44.175,-47.447,0.1300726215814646,0.264260703125,0.231108671875,0.3285110677083333,syncoccus
Apr 2024,-44.079,-47.328,0.21514136648615423,0.171194921875,0.12329377604166666,0.3520029427083333,syncoccus
Apr 2024,-43.966,-47.181,0.24781194774818466,0.13646459635416666,0.031056975911458333,0.323201796875,syncoccus
Apr 2024,-43.853,-47.035,0.26923864462997943,0.16484782552083332,0.041627581380208334,0.42418190104166664,syncoccus
Apr 2024,-43.791,-46.955,0.1383810209480246,0.10427959635416667,0.07094958984375,0.13791369791666666,syncoccus
