month_year,Lat,Lon,cv,mean,median,std,value
Apr 2024,-41.37,-44.013,0.47197378,9497.906,8506.502,4482.7627,picoeuk
Apr 2024,-41.289,-43.927,0.297341,8044.3843,7206.6055,2391.9253,picoeuk
Apr 2024,-41.146,-43.77,0.30857605,10761.441,10740.095,3320.7231,picoeuk
Apr 2024,-41.02,-43.632,0.41608965,7380.054,6443.1533,3070.7642,picoeuk
Apr 2024,-40.916,-43.52,0.2584507,6876.3022,6978.3857,1777.185,picoeuk
Apr 2024,-40.796,-43.389,0.51016635,7022.388,5815.8228,3582.586,picoeuk
Apr 2024,-40.65,-43.23,0.6445347,7696.867,6790.93,4960.898,picoeuk
Apr 2024,-40.565,-43.133,0.9174868,7745.37,3752.4294,7106.275,picoeuk
Apr 2024,-40.52,-43.082,0.44593224,6657.1694,6351.2373,2968.6465,picoeuk
Apr 2024,-40.492,-42.079,0.63615155,8801.81,8123.427,5599.2847,picoeuk
Apr 2024,-40.373,-42.903,0.49533385,5410.4844,5016.133,2679.996,picoeuk
Apr 2024,-40.269,-42.775,0.66411465,5031.4624,3787.06,3341.4678,picoeuk
Apr 2024,-40.158,-42.636,0.81169647,4791.8438,3006.6943,3889.5227,picoeuk
Apr 2024,-40.06,-42.51,0.7850889,4599.3047,1956.7104,3610.863,picoeuk
Apr 2024,-39.957,-42.398,0.8955494,3689.555,1761.344,3304.1787,picoeuk
Apr 2024,-39.855,-42.273,0.7611076,4983.2607,2748.0696,3792.7979,picoeuk
Apr 2024,-39.759,-42.158,0.63113236,8184.8813,8075.8325,5165.7437,picoeuk
Apr 2024,-39.664,-42.041,0.9232975,7808.334,4696.798,7209.4155,picoeuk
Apr 2024,-39.57,-41.923,0.48421845,5003.913,4662.992,2422.987,picoeuk
Apr 2024,-39.538,-41.068,0.64281756,6449.0156,8390.415,4145.5405,picoeuk
Apr 2024,-39.472,-41.803,0.5401563,6006.0444,6354.4233,3244.2026,picoeuk
Apr 2024,-39.389,-41.703,0.8741262,4846.9697,3660.3354,4236.8633,picoeuk
Apr 2024,-39.278,-41.566,0.7277196,3632.1401,2652.061,2643.1797,picoeuk
Apr 2024,-39.21,-41.475,0.6283626,3680.2715,3191.615,2312.545,picoeuk
Apr 2024,-39.209,-41.475,0.6283626,3680.2715,3191.615,2312.545,picoeuk
Apr 2024,-39.167,-41.396,0.71055925,4179.5493,3307.3171,2969.8174,picoeuk
Apr 2024,-39.106,-41.282,0.77441216,6162.4907,4193.673,4772.3076,picoeuk
Apr 2024,-39.028,-41.163,0.79931426,4968.9,2077.957,3971.7126,picoeuk
Apr 2024,-38.839,-40.942,0.0,2039.7616,2039.7616,0.0,picoeuk
Apr 2024,-38.723,-40.81,0.09943759,1880.5309,1823.3386,186.99545,picoeuk
Apr 2024,-38.609,-40.687,0.10086943,1912.23,1966.1787,192.88556,picoeuk
Apr 2024,-38.584,-40.654,0.20638774,2176.394,2025.6724,449.18106,picoeuk
Apr 2024,-38.57,-40.629,0.20638774,2176.394,2025.6724,449.18106,picoeuk
Apr 2024,-38.467,-40.508,0.23330443,2352.7932,2025.9382,548.91705,picoeuk
Apr 2024,-38.349,-40.373,0.23669961,2388.3088,2111.4312,565.31177,picoeuk
Apr 2024,-38.252,-40.258,0.13303514,2225.3103,2131.2588,296.04446,picoeuk
Apr 2024,-38.132,-40.119,0.21115975,2204.4473,2068.5408,465.49054,picoeuk
Apr 2024,-38.012,-39.98,0.20858756,2229.631,2187.5317,465.0733,picoeuk
Apr 2024,-37.9,-39.85,0.1860482,2407.502,2442.5737,447.91138,picoeuk
Apr 2024,-37.782,-39.717,0.3135501,2707.2593,2715.3342,848.86145,picoeuk
Apr 2024,-37.681,-39.598,0.30755758,2714.1262,2607.046,834.75006,picoeuk
Apr 2024,-37.55,-39.448,0.2701985,2818.1445,3109.961,761.4584,picoeuk
Apr 2024,-37.41,-39.287,0.2890258,2781.5747,2236.0166,803.9469,picoeuk
Apr 2024,-37.326,-39.188,0.246977,2541.0027,2405.6926,627.5692,picoeuk
Apr 2024,-37.188,-39.036,0.3906804,2349.3398,1968.5662,917.841,picoeuk
Apr 2024,-37.083,-38.905,0.28602538,2164.4932,2007.5518,619.1,picoeuk
Apr 2024,-37.012,-38.835,0.32960233,2437.2139,2167.832,803.31134,picoeuk
Apr 2024,-36.927,-38.728,0.23551397,2233.4153,2117.3818,526.0005,picoeuk
Apr 2024,-36.688,-38.461,0.17519,2040.6426,1964.2122,357.50018,picoeuk
Apr 2024,-36.564,-38.32,0.15968806,1815.0726,1884.6736,289.84543,picoeuk
Apr 2024,-36.449,-38.184,0.36674574,1527.5332,1499.7832,560.2163,picoeuk
Apr 2024,-36.334,-38.059,0.3716864,1740.9967,1476.0303,647.1048,picoeuk
Apr 2024,-36.202,-37.907,0.35026014,1456.0409,1317.126,509.9931,picoeuk
Apr 2024,-36.167,-37.866,0.16829409,1314.1996,1293.4214,221.17203,picoeuk
Apr 2024,-36.144,-37.843,0.16829409,1314.1996,1293.4214,221.17203,picoeuk
Apr 2024,-36.018,-37.7,0.20276587,1487.8501,1330.0658,301.6852,picoeuk
Apr 2024,-35.88,-37.54,0.1825616,1293.1785,1192.8418,236.08473,picoeuk
Apr 2024,-35.759,-37.402,0.15526627,1177.606,1155.5624,182.84248,picoeuk
Apr 2024,-35.638,-37.265,0.19763862,1111.7954,1062.8163,219.7337,picoeuk
Apr 2024,-35.52,-37.142,0.22019473,1170.6694,1140.093,257.77524,picoeuk
Apr 2024,-35.404,-37.009,0.19333977,1105.0896,998.29376,213.65776,picoeuk
Apr 2024,-35.3,-36.893,0.19585119,1295.1693,1352.3995,253.66046,picoeuk
Apr 2024,-35.176,-36.755,0.15752028,1086.1058,1056.818,171.0837,picoeuk
Apr 2024,-34.918,-36.467,0.16028209,1328.4241,1364.3782,212.92259,picoeuk
Apr 2024,-34.829,-36.369,0.34443545,1065.1277,964.00836,366.86774,picoeuk
Apr 2024,-34.705,-36.225,0.1621975,1296.2688,1317.604,210.25156,picoeuk
Apr 2024,-34.585,-36.092,0.23321396,1320.9789,1198.6653,308.0707,picoeuk
Apr 2024,-34.581,-36.091,0.23321396,1320.9789,1198.6653,308.0707,picoeuk
Apr 2024,-34.497,-36.003,0.24981596,1297.218,1160.5503,324.06577,picoeuk
