month_year,Lat,Lon,cv,mean,median,std,value
Apr 2024,-41.37,-44.013,1.6396098,31668.105,14257.271,51923.336,syncoccus
Apr 2024,-41.289,-43.927,1.8230824,32704.14,11027.668,59622.344,syncoccus
Apr 2024,-41.146,-43.77,1.2283548,19210.266,9483.228,23597.021,syncoccus
Apr 2024,-41.02,-43.632,0.7425978,10835.619,8603.978,8046.507,syncoccus
Apr 2024,-40.916,-43.52,0.40540797,9307.214,9422.443,3773.2188,syncoccus
Apr 2024,-40.796,-43.389,1.6212517,20460.354,7902.4736,33171.383,syncoccus
Apr 2024,-40.65,-43.23,0.941155,8399.284,7456.0474,7905.0283,syncoccus
Apr 2024,-40.565,-43.133,0.8944171,10371.932,6363.8203,9276.833,syncoccus
Apr 2024,-40.52,-43.082,1.3584929,20679.732,8505.119,28093.268,syncoccus
Apr 2024,-40.492,-42.079,0.68159866,20178.957,26187.742,13753.95,syncoccus
Apr 2024,-40.373,-42.903,1.0263278,9120.655,4041.1372,9360.782,syncoccus
Apr 2024,-40.269,-42.775,0.8427958,14594.458,8103.173,12300.147,syncoccus
Apr 2024,-40.158,-42.636,0.44908884,7489.1826,6087.8315,3363.3083,syncoccus
Apr 2024,-40.06,-42.51,0.8427501,13462.1,6881.004,11345.186,syncoccus
Apr 2024,-39.957,-42.398,0.34365523,7922.807,8425.195,2722.714,syncoccus
Apr 2024,-39.855,-42.273,0.523348,12206.762,12125.1875,6388.3843,syncoccus
Apr 2024,-39.759,-42.158,0.18383259,6126.201,6722.1895,1126.1954,syncoccus
Apr 2024,-39.664,-42.041,0.431892,8500.342,7743.7617,3671.2297,syncoccus
Apr 2024,-39.57,-41.923,0.6892019,14338.289,10495.462,9881.976,syncoccus
Apr 2024,-39.538,-41.068,0.49690104,11515.162,8004.6313,5721.896,syncoccus
Apr 2024,-39.472,-41.803,1.0592861,68008.87,15203.011,72040.85,syncoccus
Apr 2024,-39.389,-41.703,0.5393627,15888.185,14923.993,8569.494,syncoccus
Apr 2024,-39.278,-41.566,0.51659274,13137.878,12797.211,6786.9326,syncoccus
Apr 2024,-39.21,-41.475,0.44709557,13713.1875,16093.519,6131.1055,syncoccus
Apr 2024,-39.209,-41.475,0.44709557,13713.1875,16093.519,6131.1055,syncoccus
Apr 2024,-39.167,-41.396,0.91137445,18182.979,12496.316,16571.502,syncoccus
Apr 2024,-39.106,-41.282,1.1009185,21895.957,8192.244,24105.664,syncoccus
Apr 2024,-39.028,-41.163,0.6569818,12589.484,8318.447,8271.0625,syncoccus
Apr 2024,-38.839,-40.942,0.0,6800.9517,6800.9517,0.0,syncoccus
Apr 2024,-38.723,-40.81,0.13546579,10329.883,10248.382,1399.3457,syncoccus
Apr 2024,-38.609,-40.687,0.31008792,11299.736,10810.479,3503.9119,syncoccus
Apr 2024,-38.584,-40.654,0.31295642,12588.881,12614.166,3939.7712,syncoccus
Apr 2024,-38.57,-40.629,0.31295642,12588.881,12614.166,3939.7712,syncoccus
Apr 2024,-38.467,-40.508,0.2575665,11989.632,13307.524,3088.1277,syncoccus
Apr 2024,-38.349,-40.373,0.23086967,11307.345,10010.32,2610.523,syncoccus
Apr 2024,-38.252,-40.258,0.5453337,14740.994,13116.582,8038.7607,syncoccus
Apr 2024,-38.132,-40.119,0.5928788,12999.123,7703.587,7706.905,syncoccus
Apr 2024,-38.012,-39.98,0.5051774,13914.555,12762.956,7029.3184,syncoccus
Apr 2024,-37.9,-39.85,0.40322742,12505.235,14198.836,5042.4536,syncoccus
Apr 2024,-37.782,-39.717,0.62298894,13912.031,11898.504,8667.042,syncoccus
Apr 2024,-37.681,-39.598,0.6993578,14971.088,7197.3496,10470.147,syncoccus
Apr 2024,-37.55,-39.448,0.19431587,6962.3647,7460.07,1352.898,syncoccus
Apr 2024,-37.41,-39.287,0.514075,11669.664,9087.176,5999.0825,syncoccus
Apr 2024,-37.326,-39.188,0.48595515,12301.297,11436.834,5977.8784,syncoccus
Apr 2024,-37.188,-39.036,0.40306145,10051.982,9267.123,4051.5667,syncoccus
Apr 2024,-37.083,-38.905,0.46492568,10479.724,8785.156,4872.2925,syncoccus
Apr 2024,-37.012,-38.835,0.6549392,10200.278,7626.8203,6680.562,syncoccus
Apr 2024,-36.927,-38.728,0.4216532,10505.603,8374.209,4429.721,syncoccus
Apr 2024,-36.688,-38.461,0.4491217,7556.9346,7144.7095,3393.9834,syncoccus
Apr 2024,-36.564,-38.32,0.19100119,9173.677,9514.977,1752.1832,syncoccus
Apr 2024,-36.449,-38.184,0.56472087,8274.801,6173.24,4672.9526,syncoccus
Apr 2024,-36.334,-38.059,0.43682995,8468.908,7019.373,3699.473,syncoccus
Apr 2024,-36.202,-37.907,0.43506625,6964.6836,5521.259,3030.0989,syncoccus
Apr 2024,-36.167,-37.866,0.34057233,6806.1196,6035.0,2317.976,syncoccus
Apr 2024,-36.144,-37.843,0.34057233,6806.1196,6035.0,2317.976,syncoccus
Apr 2024,-36.018,-37.7,0.42182294,7957.617,6007.2896,3356.7053,syncoccus
Apr 2024,-35.88,-37.54,0.38047093,7578.4453,6016.026,2883.3782,syncoccus
Apr 2024,-35.759,-37.402,0.1032055,5995.812,6044.4873,618.8008,syncoccus
Apr 2024,-35.638,-37.265,0.13590716,5846.393,5793.917,794.56665,syncoccus
Apr 2024,-35.52,-37.142,0.20096853,5744.162,5680.1963,1154.3959,syncoccus
Apr 2024,-35.404,-37.009,0.14057209,5906.1626,5604.913,830.24164,syncoccus
Apr 2024,-35.3,-36.893,0.27107567,6940.392,6697.413,1881.3715,syncoccus
Apr 2024,-35.176,-36.755,0.20728813,5877.787,5736.0605,1218.3955,syncoccus
Apr 2024,-34.918,-36.467,0.23433353,8224.272,8391.646,1927.2228,syncoccus
Apr 2024,-34.829,-36.369,0.5387151,5344.083,5405.739,2878.9385,syncoccus
Apr 2024,-34.705,-36.225,0.18296525,8557.078,8735.726,1565.648,syncoccus
Apr 2024,-34.585,-36.092,0.39766678,8319.145,8162.5264,3308.2473,syncoccus
Apr 2024,-34.581,-36.091,0.39766678,8319.145,8162.5264,3308.2473,syncoccus
Apr 2024,-34.497,-36.003,0.38596138,7720.0806,7223.5874,2979.653,syncoccus
Apr 2024,-34.268,-35.748,0.2803966,8412.331,8095.999,2358.789,syncoccus
Apr 2024,-34.17,-35.639,0.26529577,9390.494,9637.92,2491.2583,syncoccus
Apr 2024,-34.063,-35.522,0.22940403,7514.7407,6802.682,1723.9119,syncoccus
Apr 2024,-34.06,-36.627,0.070266224,6903.251,6964.6514,485.06537,syncoccus
Apr 2024,-33.956,-35.404,0.09720847,9018.339,9018.339,876.65894,syncoccus
Apr 2024,-33.851,-35.287,0.28858125,10083.185,10184.538,2909.818,syncoccus
Apr 2024,-33.829,-35.266,0.28858125,10083.185,10184.538,2909.818,syncoccus
Apr 2024,-33.808,-35.239,0.28858125,10083.185,10184.538,2909.818,syncoccus
Apr 2024,-33.689,-35.109,0.26363647,11022.165,11022.165,2905.8447,syncoccus
Apr 2024,-33.603,-35.009,0.007653228,15523.793,15523.793,118.80713,syncoccus
Apr 2024,-33.496,-34.89,0.5208023,15036.972,11405.627,7831.29,syncoccus
Apr 2024,-33.379,-34.769,0.15008408,9705.765,10430.839,1456.6808,syncoccus
Apr 2024,-33.263,-34.646,0.3809142,14077.039,13132.824,5362.144,syncoccus
Apr 2024,-33.156,-34.526,0.19728017,11010.614,10475.168,2172.1758,syncoccus
Apr 2024,-33.05,-34.413,0.07218518,10246.893,10246.893,739.6738,syncoccus
Apr 2024,-32.85,-34.193,0.28224102,7177.27,6899.473,2025.72,syncoccus
Apr 2024,-32.814,-34.156,0.28224102,7177.27,6899.473,2025.72,syncoccus
Apr 2024,-32.67,-34.001,0.25379732,5274.9985,4998.076,1338.7805,syncoccus
Apr 2024,-32.556,-33.876,0.24615742,5929.0303,5665.431,1459.4749,syncoccus
Apr 2024,-32.45,-33.757,0.24224798,5574.8467,5204.4624,1350.4954,syncoccus
Apr 2024,-32.375,-33.675,0.26079023,4930.926,4916.186,1285.9373,syncoccus
Apr 2024,-32.373,-33.674,0.26079023,4930.926,4916.186,1285.9373,syncoccus
Apr 2024,-32.278,-33.576,0.3449088,4986.149,4554.458,1719.7666,syncoccus
Apr 2024,-32.038,-33.318,2.0000246,20821.896,5915.278,41644.305,syncoccus
Apr 2024,-31.922,-33.187,0.21593219,6314.543,5744.1484,1363.5131,syncoccus
Apr 2024,-31.808,-33.072,0.19604461,5877.4478,5930.0337,1152.242,syncoccus
Apr 2024,-31.699,-32.975,0.3815338,8968.3955,8955.997,3421.746,syncoccus
Apr 2024,-31.614,-32.888,0.28708422,7516.836,8291.28,2157.965,syncoccus
Apr 2024,-31.608,-32.892,0.28708422,7516.836,8291.28,2157.965,syncoccus
Apr 2024,-31.598,-32.847,0.46973023,10122.275,10066.314,4754.739,syncoccus
Apr 2024,-31.513,-32.754,0.1181252,7683.372,7683.372,907.59985,syncoccus
Apr 2024,-31.404,-32.639,0.040263895,8821.382,8750.253,355.1832,syncoccus
Apr 2024,-31.305,-32.541,0.3155578,6752.715,7220.917,2130.8718,syncoccus
Apr 2024,-31.191,-32.415,0.28344873,7039.8267,7095.698,1995.4298,syncoccus
Apr 2024,-31.109,-32.327,0.33495355,7496.035,8358.675,2510.8235,syncoccus
Apr 2024,-30.977,-32.187,0.32214174,6138.0312,5596.5645,1977.316,syncoccus
