month_year,Lat,Lon,cv,mean,median,std,value
Apr 2024,-48.199,-52.692,0.20322029496535352,0.21203028645833333,0.16192744791666666,0.41329380208333333,prococcus
Apr 2024,-48.115,-52.572,0.15316812291376422,0.26729518229166666,0.307108203125,0.3926932552083333,prococcus
Apr 2024,-48.014,-52.436,0.09867296214559594,0.3810194791666667,0.48154864583333334,0.36061125,prococcus
Apr 2024,-47.933,-52.353,0.08528091551373948,0.39333557291666665,0.35789294270833333,0.32174291666666666,prococcus
Apr 2024,-47.86,-52.236,0.08937928880164907,0.4225391666666667,0.46472135416666666,0.36224114583333333,prococcus
Apr 2024,-47.749,-52.086,0.06644068761814463,0.46252354166666665,0.4750290625,0.29475546875,prococcus
Apr 2024,-47.707,-51.955,0.051909268032255845,0.4641474479166667,0.5211177604166667,0.231097265625,prococcus
Apr 2024,-47.603,-51.814,0.057776327684132614,0.4193934114583333,0.4387703125,0.232415703125,prococcus
Apr 2024,-47.565,-51.774,0.07833835259507547,0.4195170833333333,0.42803416666666666,0.3152230729166667,prococcus
Apr 2024,-47.503,-51.705,0.07833835259507547,0.4195170833333333,0.42803416666666666,0.3152230729166667,prococcus
Apr 2024,-47.432,-51.599,0.14885243857672437,0.30534625,0.2594442708333333,0.43595580729166666,prococcus
Apr 2024,-47.321,-51.435,0.17666702245110855,0.28608229166666665,0.2621730208333333,0.4847752083333333,prococcus
Apr 2024,-47.247,-51.324,0.1284180038991456,0.4301629166666667,0.40749723958333334,0.52984984375,prococcus
Apr 2024,-47.156,-51.195,0.1696065448296351,0.341725625,0.21150555989583333,0.5559222916666666,prococcus
Apr 2024,-47.093,-51.106,0.23241442182757935,0.08462569661458333,0.03763665690104167,0.1886510546875,prococcus
Apr 2024,-46.932,-50.87,0.17543863399455217,0.374336796875,0.3889447916666667,0.6299146354166667,prococcus
Apr 2024,-46.876,-50.799,0.12798612848329044,0.4236571614583333,0.49253921875,0.5200814583333333,prococcus
Apr 2024,-46.742,-50.664,0.17440810609859939,0.342270625,0.26352125,0.5725721354166666,prococcus
Apr 2024,-46.634,-50.555,0.19648019733956093,0.22153934895833333,0.15514516927083333,0.4175068229166667,prococcus
Apr 2024,-46.516,-50.426,0.18941657532601255,0.21525045572916668,0.12269639322916667,0.391071328125,prococcus
Apr 2024,-46.394,-50.29,0.2172810220502172,0.28727859375,0.1688014453125,0.5987134375,prococcus
Apr 2024,-46.302,-50.191,0.22489074915377325,0.2702585416666667,0.14434278645833334,0.5829683333333333,prococcus
Apr 2024,-46.199,-50.079,0.25022396025766813,0.226405390625,0.10826098307291666,0.5433874479166667,prococcus
Apr 2024,-46.094,-49.958,0.2171971053099411,0.18575059895833335,0.08156565755208334,0.38697080729166666,prococcus
Apr 2024,-46.018,-49.872,0.2377744047578803,0.26825171875,0.05197991861979167,0.6117888020833333,prococcus
Apr 2024,-45.931,-49.792,0.2735443875807997,0.19138255208333332,0.07203396484375,0.5021391666666667,prococcus
Apr 2024,-45.833,-49.701,0.08747667681356604,0.09822591145833333,0.11489102864583334,0.08241613932291666,prococcus
Apr 2024,-45.711,-49.562,0.12683690910782983,0.16627196614583334,0.12337515625,0.20228264322916667,prococcus
Apr 2024,-45.606,-49.443,0.0943102983538399,0.250752109375,0.21595734375,0.226828515625,prococcus
Apr 2024,-45.47,-49.118,0.0,0.18681140625,0.18681140625,0.0,prococcus
Apr 2024,-45.456,-48.101,0.16103102950727352,0.28689283854166664,0.24594005208333333,0.443121875,prococcus
Apr 2024,-45.345,-48.956,0.11109454125581601,0.21452375,0.21452375,0.22859252604166666,prococcus
Apr 2024,-45.297,-48.896,0.0,0.20858751302083334,0.20858751302083334,0.0,prococcus
Apr 2024,-45.231,-48.812,0.0,0.20858751302083334,0.20858751302083334,0.0,prococcus
Apr 2024,-45.118,-48.662,0.12073965944916415,0.3713824479166667,0.32046619791666664,0.43009583333333334,prococcus
Apr 2024,-45.024,-48.541,0.07772390979825382,0.233348984375,0.22634981770833335,0.17396203125,prococcus
Apr 2024,-44.921,-48.404,0.15295184342408935,0.36546596354166666,0.19538348958333332,0.5361614583333333,prococcus
Apr 2024,-44.806,-48.263,0.12701791672118604,0.38337338541666666,0.4743759375,0.46706880208333335,prococcus
Apr 2024,-44.696,-48.116,0.029288756906725548,0.5716940625,0.5940609895833333,0.16060481770833332,prococcus
Apr 2024,-44.593,-47.984,0.03738198089840228,0.5930641145833333,0.5977339583333333,0.212646328125,prococcus
Apr 2024,-44.489,-47.851,0.12591301711702646,0.40709,0.5289239583333334,0.49164880208333334,prococcus
Apr 2024,-44.393,-47.729,0.11178546237925037,0.4531190104166667,0.5362783333333333,0.48583807291666664,prococcus
Apr 2024,-44.282,-47.589,0.04419955733919504,0.5716844270833333,0.5599188020833333,0.2423640625,prococcus
Apr 2024,-44.175,-47.447,0.03993422056063541,0.5393797916666667,0.5409240625,0.20660166666666666,prococcus
Apr 2024,-44.079,-47.328,0.09173610387500462,0.40141138020833333,0.44062140625,0.35320260416666666,prococcus
Apr 2024,-43.966,-47.181,0.14700487830680675,0.2874559114583333,0.16479313802083334,0.4053189583333333,prococcus
Apr 2024,-43.853,-47.035,0.1330979405797891,0.329913671875,0.25139841145833336,0.421177890625,prococcus
Apr 2024,-43.791,-46.955,0.1029316994293264,0.315155703125,0.310956484375,0.3111488802083333,prococcus
Apr 2024,-43.699,-46.839,0.04039152453848776,0.46224286458333336,0.45049546875,0.1790830078125,prococcus
Apr 2024,-43.596,-46.713,0.1645340314198593,0.35973403645833335,0.47476364583333336,0.56771609375,prococcus
