month_year,Lat,Lon,cv_y,mean_y,median_y,std_y,value_y
Apr 2024,-35.3,-36.893,0.120565146,0.11875244,0.11765833,0.014317405,chlor_a
Apr 2024,-35.176,-36.755,0.06937988,0.116232716,0.11802314,0.008064212,chlor_a
Apr 2024,-34.918,-36.467,0.16999823,0.11560821,0.11226563,0.01965319,chlor_a
Apr 2024,-34.829,-36.369,0.16734134,0.12280627,0.1217349,0.020550566,chlor_a
Apr 2024,-34.705,-36.225,0.079228796,0.10188508,0.10753158,0.008072232,chlor_a
Apr 2024,-34.585,-36.092,0.13354085,0.109987296,0.110812716,0.014687797,chlor_a
Apr 2024,-34.581,-36.091,0.13354085,0.109987296,0.110812716,0.014687797,chlor_a
Apr 2024,-34.497,-36.003,0.13908346,0.103115454,0.09958883,0.014341654,chlor_a
Apr 2024,-34.268,-35.748,0.12997037,0.11692008,0.1127233,0.0151961455,chlor_a
Apr 2024,-34.17,-35.639,0.17106724,0.115497805,0.10120239,0.019757891,chlor_a
Apr 2024,-34.063,-35.522,0.15569861,0.1136781,0.102277614,0.017699523,chlor_a
Apr 2024,-34.06,-36.627,0.10456175,0.12247707,0.11546953,0.012806417,chlor_a
Apr 2024,-33.956,-35.404,0.25269705,0.1197332,0.1197332,0.030256227,chlor_a
Apr 2024,-33.851,-35.287,0.22091411,0.11407609,0.108484894,0.025201019,chlor_a
Apr 2024,-33.829,-35.266,0.22091411,0.11407609,0.108484894,0.025201019,chlor_a
Apr 2024,-33.808,-35.239,0.22091411,0.11407609,0.108484894,0.025201019,chlor_a
Apr 2024,-33.689,-35.109,0.2885763,0.121164456,0.121164456,0.03496519,chlor_a
Apr 2024,-33.603,-35.009,0.03113128,0.15046945,0.15046945,0.0046843067,chlor_a
Apr 2024,-33.496,-34.89,0.09963852,0.12122344,0.12207986,0.012078525,chlor_a
Apr 2024,-33.379,-34.769,0.22916293,0.10311029,0.100233786,0.023629056,chlor_a
Apr 2024,-33.263,-34.646,0.250158,0.08509957,0.0951432,0.021288339,chlor_a
Apr 2024,-33.156,-34.526,0.08127973,0.08560502,0.08904435,0.006957953,chlor_a
Apr 2024,-33.05,-34.413,0.06655856,0.07422583,0.07422583,0.0049403645,chlor_a
Apr 2024,-32.85,-34.193,0.13675593,0.08564071,0.08506497,0.011711875,chlor_a
Apr 2024,-32.814,-34.156,0.13675593,0.08564071,0.08506497,0.011711875,chlor_a
Apr 2024,-32.67,-34.001,0.17893067,0.089866735,0.09439863,0.016079916,chlor_a
Apr 2024,-32.556,-33.876,0.20733976,0.08421053,0.09019934,0.017460192,chlor_a
Apr 2024,-32.45,-33.757,0.1998527,0.08402472,0.07502,0.016792567,chlor_a
Apr 2024,-32.375,-33.675,0.20149133,0.09061351,0.08846349,0.018257836,chlor_a
Apr 2024,-32.373,-33.674,0.20149133,0.09061351,0.08846349,0.018257836,chlor_a
Apr 2024,-32.278,-33.576,0.13785675,0.08909616,0.09305584,0.012282507,chlor_a
Apr 2024,-32.038,-33.318,0.27357545,0.09617704,0.094041854,0.026311677,chlor_a
Apr 2024,-31.922,-33.187,0.12503742,0.08386159,0.076870434,0.010485836,chlor_a
Apr 2024,-31.808,-33.072,0.21276663,0.097613536,0.09132315,0.020768903,chlor_a
Apr 2024,-31.699,-32.975,0.09525184,0.08380826,0.08380826,0.007982891,chlor_a
Apr 2024,-31.614,-32.888,0.072948866,0.09785088,0.09785088,0.0071381107,chlor_a
Apr 2024,-31.608,-32.892,0.072948866,0.09785088,0.09785088,0.0071381107,chlor_a
Apr 2024,-31.598,-32.847,0.053300492,0.10069564,0.10085349,0.0053671272,chlor_a
Apr 2024,-31.513,-32.754,0.053560015,0.09089469,0.09089469,0.004868321,chlor_a
Apr 2024,-31.404,-32.639,0.07043349,0.09783966,0.10140858,0.0068911887,chlor_a
Apr 2024,-31.305,-32.541,0.08587044,0.09900428,0.09900428,0.008501541,chlor_a
Apr 2024,-31.191,-32.415,0.08977305,0.08529273,0.085946314,0.007656988,chlor_a
Apr 2024,-31.109,-32.327,0.13577756,0.0812246,0.075962916,0.011028478,chlor_a
Apr 2024,-30.977,-32.187,0.19340324,0.07630275,0.08175464,0.014757199,chlor_a
Apr 2024,-30.889,-32.086,0.4739815,0.1031693,0.08730389,0.04890034,chlor_a
Apr 2024,-30.755,-31.945,0.06548504,0.08926177,0.0898501,0.00584531,chlor_a
